Origin_name,Origin_code,Gender_Code,Destination_name,Destination_code,1970
Afghanistan,AFG,FEM,Central African Republic,CAF,0
Afghanistan,AFG,FEM,Chad,TCD,0
Afghanistan,AFG,FEM,Channel Islands,CHI,..
Afghanistan,AFG,FEM,Chile,CHL,0
Afghanistan,AFG,FEM,China,CHN,4
Afghanistan,AFG,FEM,Colombia,COL,0
Afghanistan,AFG,FEM,Comoros,COM,0
Afghanistan,AFG,FEM,"Congo, Dem. Rep.",COD,4
Afghanistan,AFG,FEM,"Congo, Rep.",COG,0
Afghanistan,AFG,FEM,Cook Islands,COK,0
Afghanistan,AFG,FEM,Costa Rica,CRI,0
Afghanistan,AFG,FEM,Cote d'Ivoire,CIV,0
Afghanistan,AFG,FEM,Croatia,HRV,0
Afghanistan,AFG,FEM,Cuba,CUB,0
Afghanistan,AFG,FEM,Cyprus,CYP,5
Afghanistan,AFG,FEM,Czech Republic,CZE,1
Afghanistan,AFG,FEM,Denmark,DNK,5
Afghanistan,AFG,FEM,Djibouti,DJI,0
Afghanistan,AFG,FEM,Dominica,DMA,0
Afghanistan,AFG,FEM,Dominican Republic,DOM,0
Afghanistan,AFG,FEM,Ecuador,ECU,0
Afghanistan,AFG,FEM,"Egypt, Arab Rep.",EGY,2050
Afghanistan,AFG,FEM,El Salvador,SLV,0
Afghanistan,AFG,FEM,Equatorial Guinea,GNQ,0
Afghanistan,AFG,FEM,Eritrea,ERI,0
Afghanistan,AFG,FEM,Estonia,EST,0
Afghanistan,AFG,FEM,Ethiopia,ETH,0
Afghanistan,AFG,FEM,Faeroe Islands,FRO,4
Afghanistan,AFG,FEM,Falkland Islands (Malvinas),FLK,0
Afghanistan,AFG,FEM,Fiji,FJI,2
Afghanistan,AFG,FEM,Finland,FIN,1
Afghanistan,AFG,FEM,France,FRA,86
Afghanistan,AFG,FEM,French Guiana,GUF,0
Afghanistan,AFG,FEM,French Polynesia,PYF,0
Afghanistan,AFG,FEM,Gabon,GAB,0
Afghanistan,AFG,FEM,"Gambia, The",GMB,0
Afghanistan,AFG,FEM,Georgia,GEO,0
Afghanistan,AFG,FEM,Germany,DEU,91
Afghanistan,AFG,FEM,Ghana,GHA,2
Afghanistan,AFG,FEM,Gibraltar,GIB,0
Afghanistan,AFG,FEM,Greece,GRC,13
Afghanistan,AFG,FEM,Greenland,GRL,0
Afghanistan,AFG,FEM,Grenada,GRD,0
Afghanistan,AFG,FEM,Guadeloupe,GLP,0
Afghanistan,AFG,FEM,Guam,GUM,5
Afghanistan,AFG,FEM,Guatemala,GTM,0
Afghanistan,AFG,FEM,Guinea,GIN,0
Afghanistan,AFG,FEM,Guinea-Bissau,GNB,0
Afghanistan,AFG,FEM,Guyana,GUY,0
Afghanistan,AFG,FEM,Haiti,HTI,0
Afghanistan,AFG,FEM,Honduras,HND,0
Afghanistan,AFG,FEM,"Hong Kong SAR, China",HKG,29
Afghanistan,AFG,FEM,Hungary,HUN,48
Afghanistan,AFG,FEM,Iceland,ISL,0
Afghanistan,AFG,FEM,India,IND,731
Afghanistan,AFG,FEM,Indonesia,IDN,8
Afghanistan,AFG,FEM,"Iran, Islamic Rep.",IRN,35415
Afghanistan,AFG,FEM,Iraq,IRQ,70
Afghanistan,AFG,FEM,Ireland,IRL,4
Afghanistan,AFG,FEM,Isle of Man,IMN,..
Afghanistan,AFG,FEM,Israel,ISR,10
Afghanistan,AFG,FEM,Italy,ITA,120
Afghanistan,AFG,FEM,Jamaica,JAM,0
Afghanistan,AFG,FEM,Japan,JPN,2
Afghanistan,AFG,FEM,Jordan,JOR,27
Afghanistan,AFG,FEM,Kazakhstan,KAZ,0
Afghanistan,AFG,FEM,Kenya,KEN,30
Afghanistan,AFG,FEM,Kiribati,KIR,0
Afghanistan,AFG,FEM,"Korea, Dem. Rep.",PRK,0
Afghanistan,AFG,FEM,"Korea, Rep.",KOR,0
Afghanistan,AFG,FEM,Kosovo,XKX,..
Afghanistan,AFG,FEM,Kuwait,KWT,136
Afghanistan,AFG,FEM,Kyrgyz Republic,KGZ,0
Afghanistan,AFG,FEM,Lao PDR,LAO,0
Afghanistan,AFG,FEM,Latvia,LVA,0
Afghanistan,AFG,FEM,Lebanon,LBN,22
Afghanistan,AFG,FEM,Lesotho,LSO,0
Afghanistan,AFG,FEM,Liberia,LBR,0
Afghanistan,AFG,FEM,Libya,LBY,125
Afghanistan,AFG,FEM,Liechtenstein,LIE,0
Afghanistan,AFG,FEM,Lithuania,LTU,0
Afghanistan,AFG,FEM,Luxembourg,LUX,0
Afghanistan,AFG,FEM,"Macao SAR, China",MAC,0
Afghanistan,AFG,FEM,"Macedonia, FYR",MKD,0
Afghanistan,AFG,FEM,Madagascar,MDG,0
Afghanistan,AFG,FEM,Malawi,MWI,0
Afghanistan,AFG,FEM,Malaysia,MYS,3
Afghanistan,AFG,FEM,Maldives,MDV,2
Afghanistan,AFG,FEM,Mali,MLI,0
Afghanistan,AFG,FEM,Malta,MLT,0
Afghanistan,AFG,FEM,Marshall Islands,MHL,0
Afghanistan,AFG,FEM,Martinique,MTQ,0
Afghanistan,AFG,FEM,Mauritania,MRT,0
Afghanistan,AFG,FEM,Mauritius,MUS,0
Afghanistan,AFG,FEM,Mayotte,MYT,0
Afghanistan,AFG,FEM,Mexico,MEX,7
Afghanistan,AFG,FEM,"Micronesia, Fed. Sts.",FSM,0
Afghanistan,AFG,FEM,Moldova,MDA,0
Afghanistan,AFG,FEM,Monaco,MCO,0
Afghanistan,AFG,FEM,Mongolia,MNG,0
Afghanistan,AFG,FEM,Montenegro,MNE,..
Afghanistan,AFG,FEM,Montserrat,MSR,0
Afghanistan,AFG,FEM,Morocco,MAR,9
Afghanistan,AFG,FEM,Mozambique,MOZ,0
Afghanistan,AFG,FEM,Myanmar,MMR,6
Afghanistan,AFG,FEM,Namibia,NAM,0
Afghanistan,AFG,FEM,Naura,NRU,0
Afghanistan,AFG,FEM,Nepal,NPL,8
Afghanistan,AFG,FEM,Netherlands,NLD,0
Afghanistan,AFG,FEM,Netherlands Antilles,ANT,0
Afghanistan,AFG,FEM,New Caledonia,NCL,0
Afghanistan,AFG,FEM,New Zealand,NZL,36
Afghanistan,AFG,FEM,Nicaragua,NIC,7
Afghanistan,AFG,FEM,Niger,NER,0
Afghanistan,AFG,FEM,Nigeria,NGA,0
Afghanistan,AFG,FEM,Niue,NIU,0
Afghanistan,AFG,FEM,Norfolk Island,NFK,0
Afghanistan,AFG,FEM,Northern Mariana Islands,MNP,0
Afghanistan,AFG,FEM,Norway,NOR,0
Afghanistan,AFG,FEM,Oman,OMN,36
Afghanistan,AFG,FEM,Pakistan,PAK,10122
Afghanistan,AFG,FEM,Palau,PLW,0
Afghanistan,AFG,FEM,Panama,PAN,0
Afghanistan,AFG,FEM,Papua New Guinea,PNG,0
Afghanistan,AFG,FEM,Paraguay,PRY,0
Afghanistan,AFG,FEM,Peru,PER,0
Afghanistan,AFG,FEM,Philippines,PHL,5
Afghanistan,AFG,FEM,Poland,POL,1
Afghanistan,AFG,FEM,Portugal,PRT,2
Afghanistan,AFG,FEM,Puerto Rico,PRI,0
Afghanistan,AFG,FEM,Qatar,QAT,60
Afghanistan,AFG,FEM,Reunion,REU,0
Afghanistan,AFG,FEM,Romania,ROU,0
Afghanistan,AFG,FEM,Russian Federation,RUS,0
Afghanistan,AFG,FEM,Rwanda,RWA,0
Afghanistan,AFG,FEM,Saint Helena,SHN,0
Afghanistan,AFG,FEM,Saint Pierre and Miquelon,SPM,0
Afghanistan,AFG,FEM,Samoa,WSM,0
Afghanistan,AFG,FEM,San Marino,SMR,0
Afghanistan,AFG,FEM,Sao Tome and Principe,STP,0
Afghanistan,AFG,FEM,Saudi Arabia,SAU,319
Afghanistan,AFG,FEM,Senegal,SEN,0
Afghanistan,AFG,FEM,Serbia,SRB,..
Afghanistan,AFG,FEM,Serbia and Montenegro,SCG,1
Afghanistan,AFG,FEM,Seychelles,SYC,0
Afghanistan,AFG,FEM,Sierra Leone,SLE,0
Afghanistan,AFG,FEM,Singapore,SGP,2
Afghanistan,AFG,FEM,Slovak Republic,SVK,0
Afghanistan,AFG,FEM,Slovenia,SVN,0
Afghanistan,AFG,FEM,Solomon Islands,SLB,0
Afghanistan,AFG,FEM,Somalia,SOM,0
Afghanistan,AFG,FEM,South Africa,ZAF,1
Afghanistan,AFG,FEM,Spain,ESP,0
Afghanistan,AFG,FEM,Sri Lanka,LKA,13
Afghanistan,AFG,FEM,St. Kitts and Nevis,KNA,0
Afghanistan,AFG,FEM,St. Lucia,LCA,0
Afghanistan,AFG,FEM,St. Vincent and the Grenadines,VCT,0
Afghanistan,AFG,FEM,Sudan,SDN,2
Afghanistan,AFG,FEM,Suriname,SUR,0
Afghanistan,AFG,FEM,Swaziland,SWZ,0
Afghanistan,AFG,FEM,Sweden,SWE,19
Afghanistan,AFG,FEM,Switzerland,CHE,63
Afghanistan,AFG,FEM,Syrian Arab Republic,SYR,3258
Afghanistan,AFG,FEM,"Taiwan, China",TWN,0
Afghanistan,AFG,FEM,Tajikistan,TJK,0
Afghanistan,AFG,FEM,Tanzania,TZA,9
Afghanistan,AFG,FEM,Thailand,THA,2
Afghanistan,AFG,FEM,Timor-Leste,TLS,0
Afghanistan,AFG,FEM,Togo,TGO,0
Afghanistan,AFG,FEM,Tokelau,TKL,0
Afghanistan,AFG,FEM,Tonga,TON,0
Afghanistan,AFG,FEM,Trinidad and Tobago,TTO,0
Afghanistan,AFG,FEM,Tunisia,TUN,4
Afghanistan,AFG,FEM,Turkey,TUR,1260
Afghanistan,AFG,FEM,Turkmenistan,TKM,0
Afghanistan,AFG,FEM,Turks and Caicos Islands,TCA,0
Afghanistan,AFG,FEM,Tuvalu,TUV,0
Afghanistan,AFG,FEM,Uganda,UGA,0
Afghanistan,AFG,FEM,Ukraine,UKR,0
Afghanistan,AFG,FEM,United Arab Emirates,ARE,88
Afghanistan,AFG,FEM,United Kingdom,GBR,22
Afghanistan,AFG,FEM,United States,USA,101
Afghanistan,AFG,FEM,Uruguay,URY,0
Afghanistan,AFG,FEM,Uzbekistan,UZB,0
Afghanistan,AFG,FEM,Vanuatu,VUT,0
Afghanistan,AFG,FEM,"Venezuela, RB",VEN,0
Afghanistan,AFG,FEM,Vietnam,VNM,0
Afghanistan,AFG,FEM,Virgin Islands (U.S.),VIR,0
Afghanistan,AFG,FEM,"Virgin Islands, British",VGB,0
Afghanistan,AFG,FEM,Wallis and Futuna,WLF,0
Afghanistan,AFG,FEM,West Bank and Gaza,PSE,24
Afghanistan,AFG,FEM,"Yemen, Rep.",YEM,581
Afghanistan,AFG,FEM,Zambia,ZMB,0
Afghanistan,AFG,FEM,Zimbabwe,ZWE,0
Albania,ALB,FEM,Afghanistan,AFG,0
Albania,ALB,FEM,Albania,ALB,0
Albania,ALB,FEM,Algeria,DZA,3
Albania,ALB,FEM,American Samoa,ASM,0
Albania,ALB,FEM,Andorra,AND,1
Albania,ALB,FEM,Angola,AGO,0
Albania,ALB,FEM,Anguilla,AIA,0
Albania,ALB,FEM,Antigua and Barbuda,ATG,0
Albania,ALB,FEM,Argentina,ARG,11
Albania,ALB,FEM,Armenia,ARM,0
Albania,ALB,FEM,Aruba,ABW,0
Albania,ALB,FEM,Australia,AUS,276
Albania,ALB,FEM,Austria,AUT,1341
Albania,ALB,FEM,Azerbaijan,AZE,0
Albania,ALB,FEM,"Bahamas, The",BHS,0
Albania,ALB,FEM,Bahrain,BHR,0
Albania,ALB,FEM,Bangladesh,BGD,0
Albania,ALB,FEM,Barbados,BRB,0
Albania,ALB,FEM,Belarus,BLR,0
Albania,ALB,FEM,Belgium,BEL,337
Albania,ALB,FEM,Belize,BLZ,0
Albania,ALB,FEM,Benin,BEN,2
Albania,ALB,FEM,Bermuda,BMU,0
Albania,ALB,FEM,Bhutan,BTN,0
Albania,ALB,FEM,Bolivia,BOL,2
Albania,ALB,FEM,Bosnia and Herzegovina,BIH,51
Albania,ALB,FEM,Botswana,BWA,0
Albania,ALB,FEM,Brazil,BRA,0
Albania,ALB,FEM,Brunei Darussalam,BRN,0
Albania,ALB,FEM,Bulgaria,BGR,42
Albania,ALB,FEM,Burkina Faso,BFA,0
Albania,ALB,FEM,Burundi,BDI,0
Albania,ALB,FEM,Cambodia,KHM,2
Albania,ALB,FEM,Cameroon,CMR,4
Albania,ALB,FEM,Canada,CAN,781
Albania,ALB,FEM,Cape Verde,CPV,4
Albania,ALB,FEM,Cayman Islands,CYM,0
Albania,ALB,FEM,Central African Republic,CAF,3
Albania,ALB,FEM,Chad,TCD,0
Albania,ALB,FEM,Channel Islands,CHI,..
Albania,ALB,FEM,Chile,CHL,34
Albania,ALB,FEM,China,CHN,0
Albania,ALB,FEM,Colombia,COL,0
Albania,ALB,FEM,Comoros,COM,0
Albania,ALB,FEM,"Congo, Dem. Rep.",COD,353
Albania,ALB,FEM,"Congo, Rep.",COG,9
Albania,ALB,FEM,Cook Islands,COK,0
Albania,ALB,FEM,Costa Rica,CRI,2
Albania,ALB,FEM,Cote d'Ivoire,CIV,21
Albania,ALB,FEM,Croatia,HRV,514
Albania,ALB,FEM,Cuba,CUB,1
Albania,ALB,FEM,Cyprus,CYP,0
Albania,ALB,FEM,Czech Republic,CZE,7
Albania,ALB,FEM,Denmark,DNK,24
Albania,ALB,FEM,Djibouti,DJI,0
Albania,ALB,FEM,Dominica,DMA,0
Albania,ALB,FEM,Dominican Republic,DOM,5
Albania,ALB,FEM,Ecuador,ECU,0
Albania,ALB,FEM,"Egypt, Arab Rep.",EGY,40
Albania,ALB,FEM,El Salvador,SLV,0
Albania,ALB,FEM,Equatorial Guinea,GNQ,0
Albania,ALB,FEM,Eritrea,ERI,0
Albania,ALB,FEM,Estonia,EST,0
Albania,ALB,FEM,Ethiopia,ETH,4
Albania,ALB,FEM,Faeroe Islands,FRO,0
Albania,ALB,FEM,Falkland Islands (Malvinas),FLK,0
Albania,ALB,FEM,Fiji,FJI,1
Albania,ALB,FEM,Finland,FIN,18
Albania,ALB,FEM,France,FRA,3325
Albania,ALB,FEM,French Guiana,GUF,0
Albania,ALB,FEM,French Polynesia,PYF,0
Albania,ALB,FEM,Gabon,GAB,2
Albania,ALB,FEM,"Gambia, The",GMB,0
Albania,ALB,FEM,Georgia,GEO,0
Albania,ALB,FEM,Germany,DEU,1014
Albania,ALB,FEM,Ghana,GHA,5
Albania,ALB,FEM,Gibraltar,GIB,0
Albania,ALB,FEM,Greece,GRC,1521
Albania,ALB,FEM,Greenland,GRL,0
Albania,ALB,FEM,Grenada,GRD,0
Albania,ALB,FEM,Guadeloupe,GLP,0
Albania,ALB,FEM,Guam,GUM,0
Albania,ALB,FEM,Guatemala,GTM,3
Albania,ALB,FEM,Guinea,GIN,8
Albania,ALB,FEM,Guinea-Bissau,GNB,0
Albania,ALB,FEM,Guyana,GUY,0
Albania,ALB,FEM,Haiti,HTI,0
Albania,ALB,FEM,Honduras,HND,0
Albania,ALB,FEM,"Hong Kong SAR, China",HKG,6
Albania,ALB,FEM,Hungary,HUN,305
Albania,ALB,FEM,Iceland,ISL,1
Albania,ALB,FEM,India,IND,19
Albania,ALB,FEM,Indonesia,IDN,15
Albania,ALB,FEM,"Iran, Islamic Rep.",IRN,0
Albania,ALB,FEM,Iraq,IRQ,2
Albania,ALB,FEM,Ireland,IRL,5
Albania,ALB,FEM,Isle of Man,IMN,..
Albania,ALB,FEM,Israel,ISR,17
Albania,ALB,FEM,Italy,ITA,6684
Albania,ALB,FEM,Jamaica,JAM,0
Albania,ALB,FEM,Japan,JPN,0
Albania,ALB,FEM,Jordan,JOR,4
Albania,ALB,FEM,Kazakhstan,KAZ,0
Albania,ALB,FEM,Kenya,KEN,2
Albania,ALB,FEM,Kiribati,KIR,0
Albania,ALB,FEM,"Korea, Dem. Rep.",PRK,0
Albania,ALB,FEM,"Korea, Rep.",KOR,0
Albania,ALB,FEM,Kosovo,XKX,..
Albania,ALB,FEM,Kuwait,KWT,4
Albania,ALB,FEM,Kyrgyz Republic,KGZ,0
Albania,ALB,FEM,Lao PDR,LAO,0
Albania,ALB,FEM,Latvia,LVA,0
Albania,ALB,FEM,Lebanon,LBN,0
Albania,ALB,FEM,Lesotho,LSO,0
Albania,ALB,FEM,Liberia,LBR,0
Albania,ALB,FEM,Libya,LBY,0
Albania,ALB,FEM,Liechtenstein,LIE,0
Albania,ALB,FEM,Lithuania,LTU,0
Albania,ALB,FEM,Luxembourg,LUX,16
Albania,ALB,FEM,"Macao SAR, China",MAC,0
Albania,ALB,FEM,"Macedonia, FYR",MKD,88
Albania,ALB,FEM,Madagascar,MDG,0
Albania,ALB,FEM,Malawi,MWI,0
Albania,ALB,FEM,Malaysia,MYS,0
Albania,ALB,FEM,Maldives,MDV,0
Albania,ALB,FEM,Mali,MLI,0
Albania,ALB,FEM,Malta,MLT,0
Albania,ALB,FEM,Marshall Islands,MHL,0
Albania,ALB,FEM,Martinique,MTQ,0
Albania,ALB,FEM,Mauritania,MRT,0
Albania,ALB,FEM,Mauritius,MUS,0
Albania,ALB,FEM,Mayotte,MYT,0
Albania,ALB,FEM,Mexico,MEX,16
Albania,ALB,FEM,"Micronesia, Fed. Sts.",FSM,0
Albania,ALB,FEM,Moldova,MDA,0
Albania,ALB,FEM,Monaco,MCO,5
Albania,ALB,FEM,Mongolia,MNG,0
Albania,ALB,FEM,Montenegro,MNE,..
Albania,ALB,FEM,Montserrat,MSR,0
Albania,ALB,FEM,Morocco,MAR,0
Albania,ALB,FEM,Mozambique,MOZ,0
Albania,ALB,FEM,Myanmar,MMR,4
Albania,ALB,FEM,Namibia,NAM,0
Albania,ALB,FEM,Naura,NRU,0
Albania,ALB,FEM,Nepal,NPL,0
Albania,ALB,FEM,Netherlands,NLD,135
Albania,ALB,FEM,Netherlands Antilles,ANT,0
Albania,ALB,FEM,New Caledonia,NCL,0
Albania,ALB,FEM,New Zealand,NZL,4
Albania,ALB,FEM,Nicaragua,NIC,7
Albania,ALB,FEM,Niger,NER,14
Albania,ALB,FEM,Nigeria,NGA,15
Albania,ALB,FEM,Niue,NIU,0
Albania,ALB,FEM,Norfolk Island,NFK,0
Albania,ALB,FEM,Northern Mariana Islands,MNP,0
Albania,ALB,FEM,Norway,NOR,8
Albania,ALB,FEM,Oman,OMN,0
Albania,ALB,FEM,Pakistan,PAK,5
Albania,ALB,FEM,Palau,PLW,0
Albania,ALB,FEM,Panama,PAN,0
Albania,ALB,FEM,Papua New Guinea,PNG,0
Albania,ALB,FEM,Paraguay,PRY,0
Albania,ALB,FEM,Peru,PER,3
Albania,ALB,FEM,Philippines,PHL,22
Albania,ALB,FEM,Poland,POL,57
Albania,ALB,FEM,Portugal,PRT,7
Albania,ALB,FEM,Puerto Rico,PRI,0
Albania,ALB,FEM,Qatar,QAT,0
Albania,ALB,FEM,Reunion,REU,0
Albania,ALB,FEM,Romania,ROU,700
Albania,ALB,FEM,Russian Federation,RUS,0
Albania,ALB,FEM,Rwanda,RWA,8
Albania,ALB,FEM,Saint Helena,SHN,0
Albania,ALB,FEM,Saint Pierre and Miquelon,SPM,0
Albania,ALB,FEM,Samoa,WSM,0
Albania,ALB,FEM,San Marino,SMR,0
Albania,ALB,FEM,Sao Tome and Principe,STP,0
Albania,ALB,FEM,Saudi Arabia,SAU,2
Albania,ALB,FEM,Senegal,SEN,1
Albania,ALB,FEM,Serbia,SRB,..
Albania,ALB,FEM,Serbia and Montenegro,SCG,486
Albania,ALB,FEM,Seychelles,SYC,0
Albania,ALB,FEM,Sierra Leone,SLE,0
Albania,ALB,FEM,Singapore,SGP,0
Albania,ALB,FEM,Slovak Republic,SVK,3
Albania,ALB,FEM,Slovenia,SVN,149
Albania,ALB,FEM,Solomon Islands,SLB,0
Albania,ALB,FEM,Somalia,SOM,0
Albania,ALB,FEM,South Africa,ZAF,52
Albania,ALB,FEM,Spain,ESP,81
Albania,ALB,FEM,Sri Lanka,LKA,0
Albania,ALB,FEM,St. Kitts and Nevis,KNA,0
Albania,ALB,FEM,St. Lucia,LCA,0
Albania,ALB,FEM,St. Vincent and the Grenadines,VCT,0
Albania,ALB,FEM,Sudan,SDN,0
Albania,ALB,FEM,Suriname,SUR,0
Albania,ALB,FEM,Swaziland,SWZ,0
Albania,ALB,FEM,Sweden,SWE,44
Albania,ALB,FEM,Switzerland,CHE,78
Albania,ALB,FEM,Syrian Arab Republic,SYR,9
Albania,ALB,FEM,"Taiwan, China",TWN,0
Albania,ALB,FEM,Tajikistan,TJK,0
Albania,ALB,FEM,Tanzania,TZA,4
Albania,ALB,FEM,Thailand,THA,31
Albania,ALB,FEM,Timor-Leste,TLS,0
Albania,ALB,FEM,Togo,TGO,20
Albania,ALB,FEM,Tokelau,TKL,0
Albania,ALB,FEM,Tonga,TON,0
Albania,ALB,FEM,Trinidad and Tobago,TTO,0
Albania,ALB,FEM,Tunisia,TUN,0
Albania,ALB,FEM,Turkey,TUR,1453
Albania,ALB,FEM,Turkmenistan,TKM,0
Albania,ALB,FEM,Turks and Caicos Islands,TCA,0
Albania,ALB,FEM,Tuvalu,TUV,0
Albania,ALB,FEM,Uganda,UGA,0
Albania,ALB,FEM,Ukraine,UKR,0
Albania,ALB,FEM,United Arab Emirates,ARE,0
Albania,ALB,FEM,United Kingdom,GBR,3847
Albania,ALB,FEM,United States,USA,5522
Albania,ALB,FEM,Uruguay,URY,0
Albania,ALB,FEM,Uzbekistan,UZB,0
Albania,ALB,FEM,Vanuatu,VUT,0
Albania,ALB,FEM,"Venezuela, RB",VEN,0
Albania,ALB,FEM,Vietnam,VNM,0
Albania,ALB,FEM,Virgin Islands (U.S.),VIR,0
Albania,ALB,FEM,"Virgin Islands, British",VGB,0
Albania,ALB,FEM,Wallis and Futuna,WLF,0
Albania,ALB,FEM,West Bank and Gaza,PSE,10
Albania,ALB,FEM,"Yemen, Rep.",YEM,5
Albania,ALB,FEM,Zambia,ZMB,0
Albania,ALB,FEM,Zimbabwe,ZWE,4
Algeria,DZA,FEM,Afghanistan,AFG,15
Algeria,DZA,FEM,Albania,ALB,0
Algeria,DZA,FEM,Algeria,DZA,0
Algeria,DZA,FEM,American Samoa,ASM,0
Algeria,DZA,FEM,Andorra,AND,0
Algeria,DZA,FEM,Angola,AGO,2
Algeria,DZA,FEM,Anguilla,AIA,0
Algeria,DZA,FEM,Antigua and Barbuda,ATG,1
Algeria,DZA,FEM,Argentina,ARG,16
Algeria,DZA,FEM,Armenia,ARM,0
Algeria,DZA,FEM,Aruba,ABW,2
Algeria,DZA,FEM,Australia,AUS,165
Algeria,DZA,FEM,Austria,AUT,633
Algeria,DZA,FEM,Azerbaijan,AZE,0
Algeria,DZA,FEM,"Bahamas, The",BHS,1
Algeria,DZA,FEM,Bahrain,BHR,0
Algeria,DZA,FEM,Bangladesh,BGD,41
Algeria,DZA,FEM,Barbados,BRB,0
Algeria,DZA,FEM,Belarus,BLR,0
Algeria,DZA,FEM,Belgium,BEL,2393
Algeria,DZA,FEM,Belize,BLZ,0
Algeria,DZA,FEM,Benin,BEN,29
Algeria,DZA,FEM,Bermuda,BMU,0
Algeria,DZA,FEM,Bhutan,BTN,0
Algeria,DZA,FEM,Bolivia,BOL,0
Algeria,DZA,FEM,Bosnia and Herzegovina,BIH,15
Algeria,DZA,FEM,Botswana,BWA,2
Algeria,DZA,FEM,Brazil,BRA,20
Algeria,DZA,FEM,Brunei Darussalam,BRN,0
Algeria,DZA,FEM,Bulgaria,BGR,9
Algeria,DZA,FEM,Burkina Faso,BFA,93
Algeria,DZA,FEM,Burundi,BDI,0
Algeria,DZA,FEM,Cambodia,KHM,3
Algeria,DZA,FEM,Cameroon,CMR,0
Algeria,DZA,FEM,Canada,CAN,612
Algeria,DZA,FEM,Cape Verde,CPV,2
Algeria,DZA,FEM,Cayman Islands,CYM,0
Algeria,DZA,FEM,Central African Republic,CAF,0
Algeria,DZA,FEM,Chad,TCD,0
Algeria,DZA,FEM,Channel Islands,CHI,..
Algeria,DZA,FEM,Chile,CHL,36
Algeria,DZA,FEM,China,CHN,8
Algeria,DZA,FEM,Colombia,COL,5
Algeria,DZA,FEM,Comoros,COM,0
Algeria,DZA,FEM,"Congo, Dem. Rep.",COD,213
Algeria,DZA,FEM,"Congo, Rep.",COG,3
Algeria,DZA,FEM,Cook Islands,COK,0
Algeria,DZA,FEM,Costa Rica,CRI,1
Algeria,DZA,FEM,Cote d'Ivoire,CIV,55
Algeria,DZA,FEM,Croatia,HRV,0
Algeria,DZA,FEM,Cuba,CUB,22
Algeria,DZA,FEM,Cyprus,CYP,63
Algeria,DZA,FEM,Czech Republic,CZE,2
Algeria,DZA,FEM,Denmark,DNK,11
Algeria,DZA,FEM,Djibouti,DJI,0
Algeria,DZA,FEM,Dominica,DMA,0
Algeria,DZA,FEM,Dominican Republic,DOM,20
Algeria,DZA,FEM,Ecuador,ECU,0
Algeria,DZA,FEM,"Egypt, Arab Rep.",EGY,1558
Algeria,DZA,FEM,El Salvador,SLV,1
Algeria,DZA,FEM,Equatorial Guinea,GNQ,0
Algeria,DZA,FEM,Eritrea,ERI,0
Algeria,DZA,FEM,Estonia,EST,0
Algeria,DZA,FEM,Ethiopia,ETH,29
Algeria,DZA,FEM,Faeroe Islands,FRO,0
Algeria,DZA,FEM,Falkland Islands (Malvinas),FLK,0
Algeria,DZA,FEM,Fiji,FJI,1
Algeria,DZA,FEM,Finland,FIN,44
Algeria,DZA,FEM,France,FRA,632298
Algeria,DZA,FEM,French Guiana,GUF,105
Algeria,DZA,FEM,French Polynesia,PYF,111
Algeria,DZA,FEM,Gabon,GAB,2
Algeria,DZA,FEM,"Gambia, The",GMB,0
Algeria,DZA,FEM,Georgia,GEO,0
